uid_a,uid_b,isFriend
36.0,82.0,0.0
37.0,82.0,0.0
38.0,82.0,0.0
39.0,82.0,0.0
40.0,82.0,0.0
41.0,82.0,1.0
42.0,82.0,1.0
43.0,82.0,0.0
44.0,82.0,0.0
45.0,82.0,0.0
46.0,82.0,0.0
47.0,82.0,0.0
48.0,82.0,0.0
49.0,82.0,0.0
50.0,82.0,0.0
51.0,82.0,0.0
52.0,82.0,0.0
53.0,82.0,0.0
54.0,82.0,1.0
55.0,82.0,1.0
56.0,82.0,0.0
57.0,82.0,1.0
58.0,82.0,0.0
59.0,82.0,1.0
60.0,82.0,1.0
61.0,82.0,0.0
62.0,82.0,1.0
63.0,82.0,0.0
64.0,82.0,0.0
65.0,82.0,0.0
66.0,82.0,0.0
67.0,82.0,0.0
68.0,82.0,0.0
69.0,82.0,0.0
70.0,82.0,0.0
71.0,82.0,0.0
72.0,82.0,1.0
73.0,82.0,0.0
74.0,82.0,0.0
75.0,82.0,1.0
76.0,82.0,0.0
77.0,82.0,1.0
78.0,82.0,1.0
79.0,82.0,1.0
80.0,82.0,0.0
81.0,82.0,0.0
82.0,83.0,0.0
82.0,84.0,0.0
82.0,85.0,0.0
82.0,86.0,1.0
82.0,87.0,1.0
82.0,88.0,0.0
82.0,89.0,0.0
82.0,90.0,1.0
82.0,91.0,0.0
82.0,92.0,1.0
82.0,93.0,0.0
82.0,94.0,1.0
82.0,95.0,0.0
82.0,96.0,1.0
82.0,97.0,0.0
82.0,98.0,0.0
82.0,99.0,1.0
0.0,83.0,0.0
1.0,83.0,1.0
2.0,83.0,0.0
3.0,83.0,1.0
4.0,83.0,0.0
5.0,83.0,0.0
6.0,83.0,1.0
7.0,83.0,1.0
8.0,83.0,1.0
9.0,83.0,1.0
10.0,83.0,0.0
11.0,83.0,0.0
12.0,83.0,1.0
13.0,83.0,1.0
14.0,83.0,0.0
15.0,83.0,0.0
16.0,83.0,1.0
17.0,83.0,1.0
18.0,83.0,1.0
19.0,83.0,0.0
20.0,83.0,1.0
21.0,83.0,1.0
22.0,83.0,1.0
23.0,83.0,1.0
24.0,83.0,1.0
25.0,83.0,1.0
26.0,83.0,0.0
27.0,83.0,1.0
28.0,83.0,0.0
29.0,83.0,0.0
30.0,83.0,1.0
31.0,83.0,0.0
32.0,83.0,1.0
33.0,83.0,1.0
34.0,83.0,1.0
35.0,83.0,0.0
36.0,83.0,0.0
37.0,83.0,1.0
38.0,83.0,1.0
39.0,83.0,0.0
40.0,83.0,1.0
41.0,83.0,0.0
42.0,83.0,1.0
43.0,83.0,1.0
44.0,83.0,1.0
45.0,83.0,1.0
46.0,83.0,1.0
47.0,83.0,1.0
48.0,83.0,1.0
49.0,83.0,0.0
50.0,83.0,1.0
51.0,83.0,1.0
52.0,83.0,1.0
53.0,83.0,1.0
54.0,83.0,0.0
55.0,83.0,1.0
56.0,83.0,1.0
57.0,83.0,0.0
58.0,83.0,1.0
59.0,83.0,1.0
60.0,83.0,0.0
61.0,83.0,1.0
62.0,83.0,0.0
63.0,83.0,1.0
64.0,83.0,0.0
65.0,83.0,1.0
66.0,83.0,1.0
67.0,83.0,1.0
68.0,83.0,1.0
69.0,83.0,0.0
70.0,83.0,1.0
71.0,83.0,1.0
72.0,83.0,1.0
73.0,83.0,0.0
74.0,83.0,0.0
75.0,83.0,1.0
76.0,83.0,1.0
77.0,83.0,1.0
78.0,83.0,1.0
79.0,83.0,1.0
80.0,83.0,1.0
81.0,83.0,1.0
82.0,83.0,0.0
83.0,84.0,0.0
83.0,85.0,1.0
83.0,86.0,1.0
83.0,87.0,1.0
83.0,88.0,1.0
83.0,89.0,1.0
83.0,90.0,1.0
83.0,91.0,1.0
83.0,92.0,1.0
83.0,93.0,1.0
83.0,94.0,0.0
83.0,95.0,0.0
83.0,96.0,1.0
83.0,97.0,1.0
83.0,98.0,1.0
83.0,99.0,1.0
0.0,84.0,1.0
1.0,84.0,0.0
2.0,84.0,1.0
3.0,84.0,1.0
4.0,84.0,0.0
5.0,84.0,1.0
6.0,84.0,1.0
7.0,84.0,1.0
8.0,84.0,0.0
9.0,84.0,0.0
10.0,84.0,1.0
11.0,84.0,0.0
12.0,84.0,0.0
13.0,84.0,1.0
14.0,84.0,1.0
15.0,84.0,1.0
16.0,84.0,1.0
17.0,84.0,0.0
18.0,84.0,1.0
19.0,84.0,1.0
20.0,84.0,0.0
21.0,84.0,1.0
22.0,84.0,1.0
23.0,84.0,0.0
24.0,84.0,1.0
25.0,84.0,1.0
26.0,84.0,0.0
27.0,84.0,0.0
28.0,84.0,0.0
29.0,84.0,0.0
30.0,84.0,0.0
31.0,84.0,0.0
32.0,84.0,0.0
33.0,84.0,1.0
34.0,84.0,0.0
35.0,84.0,1.0
36.0,84.0,1.0
37.0,84.0,1.0
38.0,84.0,0.0
39.0,84.0,0.0
40.0,84.0,0.0
41.0,84.0,0.0
42.0,84.0,0.0
43.0,84.0,0.0
44.0,84.0,0.0
45.0,84.0,0.0
46.0,84.0,0.0
47.0,84.0,0.0
48.0,84.0,0.0
49.0,84.0,0.0
50.0,84.0,1.0
51.0,84.0,1.0
52.0,84.0,0.0
53.0,84.0,0.0
54.0,84.0,1.0
55.0,84.0,0.0
56.0,84.0,0.0
57.0,84.0,1.0
58.0,84.0,0.0
59.0,84.0,1.0
60.0,84.0,0.0
61.0,84.0,0.0
62.0,84.0,1.0
63.0,84.0,0.0
64.0,84.0,1.0
65.0,84.0,1.0
66.0,84.0,0.0
67.0,84.0,0.0
68.0,84.0,0.0
69.0,84.0,1.0
70.0,84.0,0.0
71.0,84.0,1.0
72.0,84.0,1.0
73.0,84.0,0.0
74.0,84.0,1.0
75.0,84.0,1.0
76.0,84.0,1.0
77.0,84.0,0.0
78.0,84.0,0.0
79.0,84.0,1.0
80.0,84.0,0.0
81.0,84.0,0.0
82.0,84.0,0.0
83.0,84.0,0.0
84.0,85.0,1.0
84.0,86.0,0.0
84.0,87.0,1.0
84.0,88.0,0.0
84.0,89.0,0.0
84.0,90.0,1.0
84.0,91.0,1.0
84.0,92.0,1.0
84.0,93.0,1.0
84.0,94.0,1.0
84.0,95.0,1.0
84.0,96.0,0.0
84.0,97.0,0.0
84.0,98.0,1.0
84.0,99.0,1.0
0.0,85.0,0.0
1.0,85.0,0.0
2.0,85.0,1.0
3.0,85.0,1.0
4.0,85.0,1.0
5.0,85.0,0.0
6.0,85.0,1.0
7.0,85.0,0.0
8.0,85.0,0.0
9.0,85.0,0.0
10.0,85.0,0.0
11.0,85.0,1.0
12.0,85.0,0.0
13.0,85.0,0.0
14.0,85.0,0.0
15.0,85.0,1.0
16.0,85.0,1.0
17.0,85.0,1.0
18.0,85.0,1.0
19.0,85.0,0.0
20.0,85.0,1.0
21.0,85.0,1.0
22.0,85.0,1.0
23.0,85.0,1.0
24.0,85.0,1.0
25.0,85.0,1.0
26.0,85.0,1.0
27.0,85.0,1.0
28.0,85.0,0.0
29.0,85.0,1.0
30.0,85.0,1.0
31.0,85.0,1.0
32.0,85.0,0.0
33.0,85.0,1.0
34.0,85.0,1.0
35.0,85.0,1.0
36.0,85.0,1.0
37.0,85.0,0.0
38.0,85.0,1.0
39.0,85.0,1.0
40.0,85.0,1.0
41.0,85.0,1.0
42.0,85.0,1.0
43.0,85.0,0.0
44.0,85.0,0.0
45.0,85.0,0.0
46.0,85.0,1.0
47.0,85.0,1.0
48.0,85.0,1.0
49.0,85.0,1.0
50.0,85.0,1.0
51.0,85.0,1.0
52.0,85.0,1.0
53.0,85.0,1.0
54.0,85.0,1.0
55.0,85.0,0.0
56.0,85.0,1.0
57.0,85.0,0.0
58.0,85.0,0.0
59.0,85.0,1.0
60.0,85.0,1.0
61.0,85.0,0.0
62.0,85.0,1.0
63.0,85.0,1.0
64.0,85.0,1.0
65.0,85.0,1.0
66.0,85.0,1.0
67.0,85.0,0.0
68.0,85.0,1.0
69.0,85.0,1.0
70.0,85.0,1.0
71.0,85.0,0.0
72.0,85.0,1.0
73.0,85.0,0.0
74.0,85.0,1.0
75.0,85.0,0.0
76.0,85.0,1.0
77.0,85.0,1.0
78.0,85.0,1.0
79.0,85.0,1.0
80.0,85.0,1.0
81.0,85.0,1.0
82.0,85.0,0.0
83.0,85.0,1.0
84.0,85.0,0.0
85.0,86.0,0.0
85.0,87.0,0.0
85.0,88.0,1.0
85.0,89.0,1.0
85.0,90.0,0.0
85.0,91.0,1.0
85.0,92.0,1.0
85.0,93.0,1.0
85.0,94.0,0.0
85.0,95.0,1.0
85.0,96.0,1.0
85.0,97.0,1.0
85.0,98.0,1.0
85.0,99.0,0.0
0.0,86.0,1.0
1.0,86.0,1.0
2.0,86.0,0.0
3.0,86.0,1.0
4.0,86.0,0.0
5.0,86.0,1.0
6.0,86.0,1.0
7.0,86.0,1.0
8.0,86.0,1.0
9.0,86.0,1.0
10.0,86.0,0.0
11.0,86.0,1.0
12.0,86.0,1.0
13.0,86.0,1.0
14.0,86.0,1.0
15.0,86.0,1.0
16.0,86.0,1.0
17.0,86.0,1.0
18.0,86.0,1.0
19.0,86.0,1.0
20.0,86.0,1.0
21.0,86.0,1.0
22.0,86.0,0.0
23.0,86.0,1.0
24.0,86.0,1.0
25.0,86.0,0.0
26.0,86.0,1.0
27.0,86.0,1.0
28.0,86.0,1.0
29.0,86.0,1.0
30.0,86.0,0.0
31.0,86.0,1.0
32.0,86.0,0.0
33.0,86.0,1.0
34.0,86.0,1.0
35.0,86.0,1.0
36.0,86.0,1.0
37.0,86.0,1.0
38.0,86.0,1.0
39.0,86.0,0.0
40.0,86.0,0.0
41.0,86.0,1.0
42.0,86.0,1.0
43.0,86.0,1.0
44.0,86.0,0.0
45.0,86.0,0.0
46.0,86.0,0.0
47.0,86.0,1.0
48.0,86.0,0.0
49.0,86.0,1.0
50.0,86.0,1.0
51.0,86.0,1.0
52.0,86.0,1.0
53.0,86.0,1.0
54.0,86.0,1.0
55.0,86.0,1.0
56.0,86.0,1.0
57.0,86.0,0.0
58.0,86.0,1.0
59.0,86.0,0.0
60.0,86.0,1.0
61.0,86.0,0.0
62.0,86.0,1.0
63.0,86.0,0.0
64.0,86.0,0.0
65.0,86.0,1.0
66.0,86.0,1.0
67.0,86.0,1.0
68.0,86.0,0.0
69.0,86.0,1.0
70.0,86.0,0.0
71.0,86.0,0.0
72.0,86.0,0.0
73.0,86.0,1.0
74.0,86.0,0.0
75.0,86.0,1.0
76.0,86.0,0.0
77.0,86.0,1.0
78.0,86.0,1.0
79.0,86.0,0.0
80.0,86.0,1.0
81.0,86.0,0.0
82.0,86.0,1.0
83.0,86.0,1.0
84.0,86.0,0.0
85.0,86.0,1.0
86.0,87.0,1.0
86.0,88.0,1.0
86.0,89.0,1.0
86.0,90.0,0.0
86.0,91.0,0.0
86.0,92.0,1.0
86.0,93.0,1.0
86.0,94.0,0.0
86.0,95.0,1.0
86.0,96.0,1.0
86.0,97.0,1.0
86.0,98.0,0.0
86.0,99.0,0.0
0.0,87.0,1.0
1.0,87.0,1.0
2.0,87.0,1.0
3.0,87.0,1.0
4.0,87.0,0.0
5.0,87.0,1.0
6.0,87.0,1.0
7.0,87.0,0.0
8.0,87.0,1.0
9.0,87.0,0.0
10.0,87.0,1.0
11.0,87.0,0.0
12.0,87.0,1.0
13.0,87.0,1.0
14.0,87.0,0.0
15.0,87.0,1.0
16.0,87.0,0.0
17.0,87.0,1.0
18.0,87.0,1.0
19.0,87.0,1.0
20.0,87.0,0.0
21.0,87.0,1.0
22.0,87.0,0.0
23.0,87.0,0.0
24.0,87.0,0.0
25.0,87.0,0.0
26.0,87.0,0.0
27.0,87.0,0.0
28.0,87.0,0.0
29.0,87.0,0.0
30.0,87.0,0.0
31.0,87.0,0.0
32.0,87.0,1.0
33.0,87.0,1.0
34.0,87.0,1.0
35.0,87.0,1.0
36.0,87.0,1.0
37.0,87.0,1.0
38.0,87.0,0.0
39.0,87.0,1.0
40.0,87.0,0.0
41.0,87.0,1.0
42.0,87.0,0.0
43.0,87.0,0.0
44.0,87.0,0.0
45.0,87.0,0.0
46.0,87.0,0.0
47.0,87.0,1.0
48.0,87.0,0.0
49.0,87.0,1.0
50.0,87.0,1.0
51.0,87.0,0.0
52.0,87.0,0.0
53.0,87.0,1.0
54.0,87.0,1.0
55.0,87.0,1.0
56.0,87.0,1.0
57.0,87.0,0.0
58.0,87.0,0.0
59.0,87.0,1.0
60.0,87.0,1.0
61.0,87.0,0.0
62.0,87.0,0.0
63.0,87.0,0.0
64.0,87.0,0.0
65.0,87.0,0.0
66.0,87.0,1.0
67.0,87.0,1.0
68.0,87.0,0.0
69.0,87.0,1.0
70.0,87.0,0.0
71.0,87.0,0.0
72.0,87.0,0.0
73.0,87.0,1.0
74.0,87.0,1.0
75.0,87.0,1.0
76.0,87.0,0.0
77.0,87.0,1.0
78.0,87.0,0.0
79.0,87.0,1.0
80.0,87.0,0.0
81.0,87.0,1.0
82.0,87.0,1.0
83.0,87.0,0.0
84.0,87.0,0.0
85.0,87.0,0.0
86.0,87.0,1.0
87.0,88.0,0.0
87.0,89.0,1.0
87.0,90.0,0.0
87.0,91.0,1.0
87.0,92.0,1.0
87.0,93.0,1.0
87.0,94.0,1.0
87.0,95.0,1.0
87.0,96.0,1.0
87.0,97.0,1.0
87.0,98.0,1.0
87.0,99.0,0.0
0.0,88.0,0.0
1.0,88.0,1.0
2.0,88.0,0.0
3.0,88.0,1.0
4.0,88.0,0.0
5.0,88.0,0.0
6.0,88.0,1.0
7.0,88.0,1.0
8.0,88.0,1.0
9.0,88.0,1.0
10.0,88.0,0.0
11.0,88.0,1.0
12.0,88.0,0.0
13.0,88.0,0.0
14.0,88.0,0.0
15.0,88.0,0.0
16.0,88.0,0.0
17.0,88.0,1.0
18.0,88.0,1.0
19.0,88.0,0.0
20.0,88.0,1.0
21.0,88.0,1.0
22.0,88.0,1.0
23.0,88.0,1.0
24.0,88.0,1.0
25.0,88.0,1.0
26.0,88.0,0.0
27.0,88.0,1.0
28.0,88.0,1.0
29.0,88.0,0.0
30.0,88.0,1.0
31.0,88.0,1.0
32.0,88.0,1.0
33.0,88.0,0.0
34.0,88.0,1.0
35.0,88.0,1.0
36.0,88.0,1.0
37.0,88.0,0.0
38.0,88.0,1.0
39.0,88.0,1.0
40.0,88.0,1.0
41.0,88.0,0.0
42.0,88.0,1.0
43.0,88.0,0.0
44.0,88.0,1.0
45.0,88.0,1.0
46.0,88.0,0.0
47.0,88.0,0.0
48.0,88.0,1.0
49.0,88.0,1.0
50.0,88.0,1.0
51.0,88.0,1.0
52.0,88.0,1.0
53.0,88.0,1.0
54.0,88.0,0.0
55.0,88.0,0.0
56.0,88.0,1.0
57.0,88.0,0.0
58.0,88.0,0.0
59.0,88.0,0.0
60.0,88.0,1.0
61.0,88.0,1.0
62.0,88.0,0.0
63.0,88.0,1.0
64.0,88.0,0.0
65.0,88.0,0.0
66.0,88.0,1.0
67.0,88.0,0.0
68.0,88.0,1.0
69.0,88.0,1.0
70.0,88.0,0.0
71.0,88.0,1.0
72.0,88.0,1.0
73.0,88.0,0.0
74.0,88.0,1.0
75.0,88.0,1.0
76.0,88.0,1.0
77.0,88.0,0.0
78.0,88.0,1.0
79.0,88.0,0.0
80.0,88.0,1.0
81.0,88.0,0.0
82.0,88.0,0.0
83.0,88.0,1.0
84.0,88.0,0.0
85.0,88.0,1.0
86.0,88.0,0.0
87.0,88.0,0.0
88.0,89.0,1.0
88.0,90.0,1.0
88.0,91.0,1.0
88.0,92.0,1.0
88.0,93.0,1.0
88.0,94.0,0.0
88.0,95.0,1.0
88.0,96.0,1.0
88.0,97.0,1.0
88.0,98.0,0.0
88.0,99.0,0.0
0.0,89.0,0.0
1.0,89.0,1.0
2.0,89.0,1.0
3.0,89.0,0.0
4.0,89.0,0.0
5.0,89.0,0.0
6.0,89.0,1.0
7.0,89.0,1.0
8.0,89.0,1.0
9.0,89.0,1.0
10.0,89.0,0.0
11.0,89.0,1.0
12.0,89.0,1.0
13.0,89.0,0.0
14.0,89.0,0.0
15.0,89.0,0.0
16.0,89.0,1.0
17.0,89.0,0.0
18.0,89.0,1.0
19.0,89.0,1.0
20.0,89.0,1.0
21.0,89.0,1.0
22.0,89.0,0.0
23.0,89.0,1.0
24.0,89.0,0.0
25.0,89.0,0.0
26.0,89.0,0.0
27.0,89.0,0.0
28.0,89.0,1.0
29.0,89.0,1.0
30.0,89.0,0.0
31.0,89.0,1.0
32.0,89.0,1.0
33.0,89.0,1.0
34.0,89.0,0.0
35.0,89.0,0.0
36.0,89.0,0.0
37.0,89.0,1.0
38.0,89.0,1.0
39.0,89.0,1.0
40.0,89.0,0.0
41.0,89.0,1.0
42.0,89.0,1.0
43.0,89.0,1.0
44.0,89.0,0.0
45.0,89.0,0.0
46.0,89.0,0.0
47.0,89.0,1.0
48.0,89.0,1.0
49.0,89.0,0.0
50.0,89.0,1.0
51.0,89.0,1.0
52.0,89.0,1.0
53.0,89.0,0.0
54.0,89.0,1.0
55.0,89.0,1.0
56.0,89.0,0.0
57.0,89.0,1.0
58.0,89.0,1.0
59.0,89.0,1.0
60.0,89.0,1.0
61.0,89.0,0.0
62.0,89.0,1.0
63.0,89.0,0.0
64.0,89.0,0.0
65.0,89.0,1.0
66.0,89.0,0.0
67.0,89.0,0.0
68.0,89.0,1.0
69.0,89.0,1.0
70.0,89.0,1.0
71.0,89.0,1.0
72.0,89.0,1.0
73.0,89.0,1.0
74.0,89.0,1.0
75.0,89.0,0.0
76.0,89.0,0.0
77.0,89.0,1.0
78.0,89.0,1.0
79.0,89.0,1.0
80.0,89.0,1.0
81.0,89.0,1.0
82.0,89.0,1.0
83.0,89.0,1.0
84.0,89.0,0.0
85.0,89.0,1.0
86.0,89.0,1.0
87.0,89.0,1.0
88.0,89.0,1.0
89.0,90.0,1.0
89.0,91.0,1.0
89.0,92.0,1.0
89.0,93.0,0.0
89.0,94.0,1.0
89.0,95.0,1.0
89.0,96.0,1.0
89.0,97.0,0.0
89.0,98.0,1.0
89.0,99.0,1.0
0.0,90.0,0.0
1.0,90.0,0.0
2.0,90.0,0.0
3.0,90.0,0.0
4.0,90.0,0.0
5.0,90.0,0.0
6.0,90.0,1.0
7.0,90.0,1.0
8.0,90.0,1.0
9.0,90.0,0.0
10.0,90.0,0.0
11.0,90.0,1.0
12.0,90.0,1.0
13.0,90.0,1.0
14.0,90.0,1.0
15.0,90.0,0.0
16.0,90.0,1.0
17.0,90.0,0.0
18.0,90.0,0.0
19.0,90.0,1.0
20.0,90.0,1.0
21.0,90.0,1.0
22.0,90.0,0.0
23.0,90.0,1.0
24.0,90.0,1.0
25.0,90.0,0.0
26.0,90.0,0.0
27.0,90.0,0.0
28.0,90.0,1.0
29.0,90.0,0.0
30.0,90.0,0.0
31.0,90.0,1.0
32.0,90.0,1.0
33.0,90.0,1.0
34.0,90.0,1.0
35.0,90.0,0.0
36.0,90.0,1.0
37.0,90.0,0.0
38.0,90.0,0.0
39.0,90.0,1.0
40.0,90.0,0.0
41.0,90.0,1.0
42.0,90.0,0.0
43.0,90.0,1.0
44.0,90.0,1.0
45.0,90.0,1.0
46.0,90.0,0.0
47.0,90.0,1.0
48.0,90.0,1.0
49.0,90.0,0.0
50.0,90.0,1.0
51.0,90.0,1.0
52.0,90.0,1.0
53.0,90.0,1.0
54.0,90.0,0.0
55.0,90.0,0.0
56.0,90.0,0.0
57.0,90.0,1.0
58.0,90.0,0.0
59.0,90.0,1.0
60.0,90.0,1.0
61.0,90.0,0.0
62.0,90.0,0.0
63.0,90.0,0.0
64.0,90.0,0.0
65.0,90.0,0.0
66.0,90.0,1.0
67.0,90.0,0.0
68.0,90.0,0.0
69.0,90.0,0.0
70.0,90.0,1.0
71.0,90.0,1.0
72.0,90.0,1.0
73.0,90.0,1.0
74.0,90.0,1.0
75.0,90.0,0.0
76.0,90.0,0.0
77.0,90.0,1.0
78.0,90.0,1.0
79.0,90.0,1.0
80.0,90.0,1.0
81.0,90.0,1.0
82.0,90.0,1.0
83.0,90.0,1.0
84.0,90.0,0.0
85.0,90.0,1.0
86.0,90.0,0.0
87.0,90.0,0.0
88.0,90.0,1.0
89.0,90.0,1.0
90.0,91.0,1.0
90.0,92.0,1.0
90.0,93.0,1.0
90.0,94.0,1.0
90.0,95.0,1.0
90.0,96.0,1.0
90.0,97.0,0.0
90.0,98.0,0.0
90.0,99.0,1.0
0.0,91.0,0.0
1.0,91.0,0.0
2.0,91.0,1.0
3.0,91.0,1.0
4.0,91.0,0.0
5.0,91.0,0.0
6.0,91.0,1.0
7.0,91.0,1.0
8.0,91.0,1.0
9.0,91.0,0.0
10.0,91.0,1.0
11.0,91.0,0.0
12.0,91.0,1.0
13.0,91.0,1.0
14.0,91.0,0.0
15.0,91.0,1.0
16.0,91.0,1.0
17.0,91.0,0.0
18.0,91.0,1.0
19.0,91.0,1.0
20.0,91.0,0.0
21.0,91.0,1.0
22.0,91.0,1.0
23.0,91.0,1.0
24.0,91.0,1.0
25.0,91.0,1.0
26.0,91.0,0.0
27.0,91.0,0.0
28.0,91.0,1.0
29.0,91.0,0.0
30.0,91.0,1.0
31.0,91.0,0.0
32.0,91.0,1.0
33.0,91.0,1.0
34.0,91.0,0.0
35.0,91.0,1.0
36.0,91.0,1.0
37.0,91.0,1.0
38.0,91.0,0.0
39.0,91.0,1.0
40.0,91.0,0.0
41.0,91.0,0.0
42.0,91.0,0.0
43.0,91.0,0.0
44.0,91.0,0.0
45.0,91.0,1.0
46.0,91.0,0.0
47.0,91.0,0.0
48.0,91.0,1.0
49.0,91.0,0.0
50.0,91.0,1.0
51.0,91.0,1.0
52.0,91.0,0.0
53.0,91.0,1.0
54.0,91.0,1.0
55.0,91.0,0.0
56.0,91.0,1.0
57.0,91.0,1.0
58.0,91.0,0.0
59.0,91.0,1.0
60.0,91.0,1.0
61.0,91.0,0.0
62.0,91.0,1.0
63.0,91.0,0.0
64.0,91.0,1.0
65.0,91.0,1.0
66.0,91.0,0.0
67.0,91.0,0.0
68.0,91.0,1.0
69.0,91.0,1.0
70.0,91.0,0.0
71.0,91.0,1.0
72.0,91.0,1.0
73.0,91.0,0.0
74.0,91.0,0.0
75.0,91.0,0.0
76.0,91.0,1.0
77.0,91.0,1.0
78.0,91.0,0.0
79.0,91.0,0.0
80.0,91.0,0.0
81.0,91.0,0.0
82.0,91.0,0.0
83.0,91.0,1.0
84.0,91.0,1.0
85.0,91.0,1.0
86.0,91.0,0.0
87.0,91.0,0.0
88.0,91.0,1.0
89.0,91.0,1.0
90.0,91.0,1.0
91.0,92.0,1.0
91.0,93.0,1.0
91.0,94.0,1.0
91.0,95.0,1.0
91.0,96.0,0.0
91.0,97.0,0.0
91.0,98.0,1.0
91.0,99.0,1.0
0.0,92.0,1.0
1.0,92.0,0.0
2.0,92.0,1.0
3.0,92.0,1.0
4.0,92.0,1.0
5.0,92.0,0.0
6.0,92.0,1.0
7.0,92.0,1.0
8.0,92.0,1.0
9.0,92.0,0.0
10.0,92.0,1.0
11.0,92.0,1.0
12.0,92.0,1.0
13.0,92.0,1.0
14.0,92.0,0.0
15.0,92.0,0.0
16.0,92.0,1.0
17.0,92.0,0.0
18.0,92.0,0.0
19.0,92.0,1.0
20.0,92.0,0.0
21.0,92.0,1.0
22.0,92.0,1.0
23.0,92.0,1.0
24.0,92.0,1.0
25.0,92.0,0.0
26.0,92.0,0.0
27.0,92.0,1.0
28.0,92.0,1.0
29.0,92.0,0.0
30.0,92.0,1.0
31.0,92.0,1.0
32.0,92.0,1.0
33.0,92.0,1.0
34.0,92.0,1.0
35.0,92.0,0.0
36.0,92.0,1.0
37.0,92.0,1.0
38.0,92.0,0.0
39.0,92.0,1.0
40.0,92.0,1.0
41.0,92.0,1.0
42.0,92.0,1.0
43.0,92.0,1.0
44.0,92.0,0.0
45.0,92.0,1.0
46.0,92.0,0.0
47.0,92.0,1.0
48.0,92.0,1.0
49.0,92.0,0.0
50.0,92.0,1.0
51.0,92.0,1.0
52.0,92.0,1.0
53.0,92.0,1.0
54.0,92.0,1.0
55.0,92.0,1.0
56.0,92.0,1.0
57.0,92.0,1.0
58.0,92.0,0.0
59.0,92.0,1.0
60.0,92.0,1.0
61.0,92.0,0.0
62.0,92.0,0.0
63.0,92.0,0.0
64.0,92.0,1.0
65.0,92.0,1.0
66.0,92.0,1.0
67.0,92.0,1.0
68.0,92.0,1.0
69.0,92.0,1.0
70.0,92.0,0.0
71.0,92.0,1.0
72.0,92.0,1.0
73.0,92.0,0.0
74.0,92.0,0.0
75.0,92.0,1.0
76.0,92.0,1.0
77.0,92.0,0.0
78.0,92.0,1.0
79.0,92.0,1.0
80.0,92.0,0.0
81.0,92.0,1.0
82.0,92.0,1.0
83.0,92.0,0.0
84.0,92.0,0.0
85.0,92.0,1.0
86.0,92.0,1.0
87.0,92.0,1.0
88.0,92.0,1.0
89.0,92.0,1.0
90.0,92.0,1.0
91.0,92.0,1.0
92.0,93.0,0.0
92.0,94.0,1.0
92.0,95.0,0.0
92.0,96.0,1.0
92.0,97.0,0.0
92.0,98.0,1.0
92.0,99.0,1.0
0.0,93.0,0.0
1.0,93.0,0.0
2.0,93.0,1.0
3.0,93.0,1.0
4.0,93.0,0.0
5.0,93.0,1.0
6.0,93.0,0.0
7.0,93.0,1.0
8.0,93.0,0.0
9.0,93.0,1.0
10.0,93.0,1.0
11.0,93.0,1.0
12.0,93.0,1.0
13.0,93.0,1.0
14.0,93.0,1.0
15.0,93.0,1.0
16.0,93.0,0.0
17.0,93.0,1.0
18.0,93.0,0.0
19.0,93.0,0.0
20.0,93.0,1.0
21.0,93.0,1.0
22.0,93.0,1.0
23.0,93.0,1.0
24.0,93.0,1.0
25.0,93.0,1.0
26.0,93.0,1.0
27.0,93.0,0.0
28.0,93.0,1.0
29.0,93.0,1.0
30.0,93.0,1.0
31.0,93.0,1.0
32.0,93.0,1.0
33.0,93.0,1.0
34.0,93.0,0.0
35.0,93.0,1.0
36.0,93.0,1.0
37.0,93.0,1.0
38.0,93.0,0.0
39.0,93.0,0.0
40.0,93.0,0.0
41.0,93.0,0.0
42.0,93.0,1.0
43.0,93.0,0.0
44.0,93.0,0.0
45.0,93.0,1.0
46.0,93.0,0.0
47.0,93.0,1.0
48.0,93.0,1.0
49.0,93.0,1.0
50.0,93.0,1.0
51.0,93.0,0.0
52.0,93.0,0.0
53.0,93.0,1.0
54.0,93.0,0.0
55.0,93.0,0.0
56.0,93.0,1.0
57.0,93.0,1.0
58.0,93.0,1.0
59.0,93.0,0.0
60.0,93.0,0.0
61.0,93.0,0.0
62.0,93.0,1.0
63.0,93.0,0.0
64.0,93.0,1.0
65.0,93.0,1.0
66.0,93.0,1.0
67.0,93.0,1.0
68.0,93.0,1.0
69.0,93.0,0.0
70.0,93.0,0.0
71.0,93.0,1.0
72.0,93.0,1.0
73.0,93.0,0.0
74.0,93.0,1.0
75.0,93.0,0.0
76.0,93.0,1.0
77.0,93.0,1.0
78.0,93.0,0.0
79.0,93.0,0.0
80.0,93.0,0.0
81.0,93.0,1.0
82.0,93.0,0.0
83.0,93.0,1.0
84.0,93.0,1.0
85.0,93.0,0.0
86.0,93.0,1.0
87.0,93.0,1.0
88.0,93.0,0.0
89.0,93.0,0.0
90.0,93.0,1.0
91.0,93.0,1.0
92.0,93.0,1.0
93.0,94.0,1.0
93.0,95.0,1.0
93.0,96.0,0.0
93.0,97.0,1.0
93.0,98.0,1.0
93.0,99.0,1.0
0.0,94.0,1.0
1.0,94.0,1.0
2.0,94.0,1.0
3.0,94.0,0.0
4.0,94.0,0.0
5.0,94.0,1.0
6.0,94.0,1.0
7.0,94.0,0.0
8.0,94.0,1.0
9.0,94.0,0.0
10.0,94.0,1.0
11.0,94.0,0.0
12.0,94.0,1.0
